GEO_ID,Unnamed: 0,STATE,COUNTY,WNTW_RISKV,WNTW_RISKR,WNTW_EALS,WNTW_ALRB,WNTW_ALRP,WNTW_ALRA,WNTW_ALR_NPCTL
310M700US10500,475,Georgia,Lee,15848.809162126052,Very Low,24.91488703187868,6.78473759e-07,3.129648e-08,1.014213077e-06,19.37480656143609
310M700US25980,476,Georgia,Liberty,91291.57846946295,Relatively Moderate,59.610027855153206,4.602212896e-06,1.9790024e-08,9.29233483e-07,47.07520891364902
310M700US12260,477,Georgia,Lincoln,473.1844857814706,Very Low,4.982977406375736,1.6217098e-07,5.1617e-10,1.866269647e-06,10.739709068399875
310M700US25980,478,Georgia,Long,29213.56093105153,Relatively Low,28.3503559269576,5.077104151e-06,4.7030268e-08,9.33475929e-07,42.43268337975859
310M700US46660,479,Georgia,Lowndes,46402.58399958273,Relatively Low,44.35159393376664,2.43518868e-07,2.347236e-08,7.60659808e-07,13.92757660167131
310M700US12060,480,Georgia,Lumpkin,122621.34405416407,Relatively Moderate,71.43299288146085,1.091903214e-06,2.73844204e-07,5.443286471e-06,71.46394305168678
310M700US12260,481,Georgia,McDuffie,56617.25962244008,Relatively Low,47.50851129681213,7.700001858e-06,3.3076028e-08,1.555224706e-06,56.73166202414113
310M700US15260,482,Georgia,McIntosh,14578.675296192156,Very Low,21.819870009285047,3.377291653e-06,3.1279503e-08,6.22279334e-07,41.59702878365831
310M700US12020,484,Georgia,Madison,70385.185282764,Relatively Low,52.089136490250695,5.09371256e-07,1.40834162e-07,2.799404471e-06,50.85112968121325
310M700US17980,485,Georgia,Marion,8676.614231116659,Very Low,13.060971835345097,2.437173003e-06,3.129648e-08,1.014213077e-06,32.74528009904055
310M700US12060,486,Georgia,Meriwether,38910.84978767216,Relatively Low,38.16155988857939,2.644317459e-06,7.0417073e-08,1.823591424e-06,39.55431754874652
310M700US31420,489,Georgia,Monroe,39167.6464670639,Relatively Low,40.1423707830393,2.189682196e-06,6.2592901e-08,1.620970155e-06,35.80934695140823
310M700US12060,491,Georgia,Morgan,37909.341900390245,Relatively Low,43.330238316310734,3.549539814e-06,7.0417081e-08,1.823591424e-06,45.21819870009285
310M700US19140,492,Georgia,Murray,160786.01494616596,Relatively Moderate,73.16620241411329,3.91423232e-07,2.58196695e-07,5.132259345e-06,70.44258743423089
310M700US17980,493,Georgia,Muscogee,156299.42843251582,Relatively Moderate,72.82575054162798,2.57237658e-07,4.6944721e-08,1.521319616e-06,23.212627669452186
310M700US12060,494,Georgia,Newton,128377.04911190268,Relatively Moderate,69.17363045496751,7.10591734e-07,7.0417063e-08,1.823591424e-06,31.69297431135871
310M700US12020,495,Georgia,Oconee,46090.23772707192,Relatively Low,51.53203342618384,2.24738607e-07,1.01713562e-07,2.634076502e-06,41.65892912411017
310M700US12020,496,Georgia,Oglethorpe,1904.8686784092763,Very Low,6.159083874961312,3.53486751e-07,5.59184e-10,2.634076502e-06,25.4410399257196
310M700US12060,497,Georgia,Paulding,240489.70111313844,Relatively Moderate,85.88672237697307,1.40268321e-07,1.25185917e-07,3.24194031e-06,47.84896316929744
310M700US47580,498,Georgia,Peach,21579.384910029807,Relatively Low,24.760136180749,4.22076976e-07,3.9120468e-08,1.013106347e-06,20.396162178891984
310M700US12060,499,Georgia,Pickens,106315.29542733743,Relatively Moderate,66.88331785824822,8.98849038e-07,2.26899484e-07,4.510151647e-06,65.18105849582173
310M700US12060,501,Georgia,Pike,20722.591731019875,Relatively Low,31.32157226864748,2.329724929e-06,6.2592961e-08,1.620970155e-06,36.149798823893526
310M700US12260,508,Georgia,Richmond,486975.2514725244,Relatively High,90.09594552770042,7.700001858e-06,3.3076028e-08,1.555224706e-06,55.184153512844325
310M700US12060,509,Georgia,Rockdale,115416.00127518222,Relatively Moderate,67.1309192200557,5.28858168e-07,7.8241201e-08,2.026212693e-06,34.076137418755806
310M700US12060,513,Georgia,Spalding,86109.39321832021,Relatively Low,57.87681832250078,1.43620319e-06,6.2592946e-08,1.620970155e-06,32.281027545651504
310M700US17980,515,Georgia,Stewart,7304.692598896987,Very Low,9.965954812751471,2.29779195e-06,2.347236e-08,7.60659808e-07,32.404828226555246
310M700US17980,517,Georgia,Talbot,9851.106470804069,Very Low,14.206128133704734,2.8044673e-06,5.4768841e-08,1.418348885e-06,37.38780563293098
310M700US10500,522,Georgia,Terrell,11959.60357298691,Very Low,16.094088517486846,2.395617833e-06,3.129648e-08,1.014213077e-06,33.6428350355927
310M700US31420,530,Georgia,Twiggs,9715.22217303118,Very Low,16.06313834726091,2.973029505e-06,3.9120601e-08,1.013106347e-06,36.70690188796039
310M700US16860,533,Georgia,Walker,210432.1219944236,Relatively Moderate,79.63478799133395,3.14264211e-07,2.15992276e-07,2.30339087e-07,64.71680594243269
310M700US12060,534,Georgia,Walton,141164.32490347387,Relatively Moderate,73.32095326524296,6.51855313e-07,1.01713562e-07,2.634076502e-06,41.38037759207676
310M700US19140,542,Georgia,Whitfield,398953.2200113528,Relatively High,87.15567935623646,1.85774248e-07,2.24631966e-07,2.3955265e-07,66.2643144537295
310M700US10500,546,Georgia,Worth,14440.715946821556,Very Low,19.900959455277004,1.094555641e-06,3.129648e-08,1.014213077e-06,21.29371711544413
310M700US46520,548,Hawaii,Honolulu,0.0,No Rating,0.0,0.0,0.0,0.0,0.0
310M700US27980,549,Hawaii,Kalawao,0.0,No Rating,0.0,0.0,0.0,0.0,0.0
310M700US27980,551,Hawaii,Maui,67.7978586575995,Very Low,4.735376044568245,3.5529e-11,3.125e-11,5e-15,4.704425874342308
310M700US14260,552,Idaho,Ada,370617.38821831846,Relatively High,91.17920148560816,2.7011933e-08,7.1633255e-08,4.7488217e-08,33.27143299288146
310M700US38540,554,Idaho,Bannock,91823.60193463176,Relatively Moderate,63.85020117610648,7.2596786e-08,8.1211874e-08,2.26822488e-07,36.18074899411946
310M700US14260,559,Idaho,Boise,55491.42924798816,Relatively Low,53.82234602290312,1.05744288e-07,6.33502148e-07,1.4934923312e-05,87.6199319096255
310M700US26820,561,Idaho,Bonneville,20321.13243756537,Relatively Low,28.845558650572578,1.7598867e-08,1.2767274e-08,7.052e-12,8.604147322810276
310M700US26820,563,Idaho,Butte,14637.709311109247,Very Low,21.20086660476633,6.51376641e-07,3.78111046e-07,2.4334e-11,76.04456824512535
310M700US14260,565,Idaho,Canyon,320091.9261000006,Relatively High,87.00092850510678,3.7704807e-08,9.9392594e-08,2.360420402e-06,42.06128133704736
310M700US30860,572,Idaho,Franklin,23022.64410627803,Relatively Low,31.878675332714327,4.1184072e-08,1.3009496e-07,4.498e-12,49.98452491488703
310M700US14260,574,Idaho,Gem,74090.59525392795,Relatively Low,52.27483751160632,4.0907499e-08,2.37858227e-07,2.798760629e-06,68.58557722067471
310M700US26820,577,Idaho,Jefferson,23578.95919119176,Relatively Low,34.04518724852987,1.40876888e-07,6.3311532e-08,9.45e-13,29.866914268028477
310M700US46300,578,Idaho,Jerome,99836.32573508551,Relatively Moderate,58.929124110182606,4.37156955e-07,2.36832003e-07,6.3191453e-08,66.79046734757041
310M700US17660,579,Idaho,Kootenai,80088.62733095992,Relatively Low,61.34323738780564,2.07334228e-07,3.4103829e-08,1.3808185732e-05,19.03435468895079
310M700US30300,586,Idaho,Nez Perce,38332.67488549538,Relatively Low,40.4828226555246,5.5319609e-08,6.2495616e-08,3.279932589e-06,29.74311358712473
310M700US14260,588,Idaho,Owyhee,23554.630296455085,Relatively Low,23.584029712163417,3.969177e-08,1.02281432e-07,7.0754417e-08,42.71123491179202
310M700US46300,593,Idaho,Twin Falls,68105.98290123975,Relatively Low,53.38904363974002,4.38498473e-07,4.6456747e-08,6.4457328e-08,23.336428350355927
310M700US16020,597,Illinois,Alexander,198168.3917780248,Relatively Moderate,76.53977096874031,9.7543774365e-05,1.33394806e-07,2.580089015e-06,93.90281646549056
310M700US41180,598,Illinois,Bond,57884.326477085306,Relatively Low,52.12008666047663,1.1980331504e-05,2.3937716e-08,2.508419872e-06,68.49272670999692
310M700US40420,599,Illinois,Boone,23182.98079029284,Relatively Low,31.909625502940266,2.44457915e-07,2.9303077e-08,4.371817498e-06,16.929743113587126
310M700US41180,602,Illinois,Calhoun,9946.286902813144,Very Low,19.808108944599194,1.369180805e-05,2.7357394e-08,2.866765573e-06,66.85236768802228
310M700US16580,605,Illinois,Champaign,56372.96683756041,Relatively Low,51.717734447539456,9.1804035e-08,1.9718968e-08,2.221743318e-06,11.6991643454039
310M700US41180,609,Illinois,Clinton,115708.14967309548,Relatively Moderate,70.5354379449087,1.1295728524e-05,2.2569815e-08,2.365081597e-06,67.59517177344475
310M700US16980,611,Illinois,Cook,3036624.2839078363,Very High,99.56669761683688,4.1291622e-08,4.0314721e-08,4.57497911e-06,21.015165583410717
310M700US16980,614,Illinois,DeKalb,46166.14873849682,Relatively Low,48.03466419065305,2.48465422e-07,2.9783455e-08,4.443486632e-06,17.920148560817083
310M700US16980,617,Illinois,DuPage,334928.86561845685,Relatively High,89.7554936552151,9.5352794e-08,3.0140156e-08,4.478294927e-06,16.21788919839059
310M700US16580,622,Illinois,Ford,84899.7238391269,Relatively Low,62.02414113277624,1.0050599926e-05,2.31124891e-07,2.795096433e-06,70.1021355617456
310M700US16980,627,Illinois,Grundy,19699.86633546393,Very Low,31.47632311977716,3.32177574e-07,2.5462438e-08,3.798495227e-06,16.27978953884246
310M700US19340,632,Illinois,Henry,105392.73680848608,Relatively Moderate,70.34973692355308,9.577722e-09,1.8854023e-07,4.658494056e-06,61.06468585577221
310M700US41180,637,Illinois,Jersey,39289.69122570116,Relatively Low,46.920458062519344,1.3691802372e-05,2.7357377e-08,2.866631218e-06,64.96440730424017
310M700US16980,640,Illinois,Kane,197812.0687095168,Relatively Moderate,81.36799752398638,1.54297034e-07,2.8225008e-08,4.16272894e-06,15.691736304549677
310M700US28100,641,Illinois,Kankakee,31512.686483483954,Relatively Low,37.697307335190345,1.52285871e-07,1.8254444e-08,2.723494365e-06,11.482513153822346
310M700US16980,642,Illinois,Kendall,40925.71035492411,Relatively Low,49.98452491488703,2.16417379e-07,2.5942264e-08,3.870169293e-06,15.289384091612504
310M700US16980,644,Illinois,Lake,359464.3262772014,Relatively High,89.78644382544104,3.0188353e-07,3.5952681e-08,5.311912288e-06,19.43670690188796
310M700US16980,651,Illinois,McHenry,127089.31441676416,Relatively Moderate,75.30176415970288,2.72653379e-07,3.2673984e-08,4.875710002e-06,18.415351284432063
310M700US14010,652,Illinois,McLean,99506.71053256158,Relatively Moderate,70.1021355617456,2.067890086e-06,1.8037759e-08,2.651758153e-06,31.01207056638812
310M700US19500,653,Illinois,Macon,148336.70263038017,Relatively Moderate,75.54936552151037,4.437174359e-06,3.8346953e-08,2.07840504e-06,45.28009904054473
310M700US41180,654,Illinois,Macoupin,98528.31154851336,Relatively Moderate,67.53327143299288,4.882674623e-06,2.3937675e-08,2.508419876e-06,53.1104921077066
310M700US41180,655,Illinois,Madison,268885.9340262503,Relatively Moderate,86.44382544103992,3.284613132e-06,2.5989487e-08,2.723427292e-06,40.0495202723615
310M700US37900,657,Illinois,Marshall,32659.446948173874,Relatively Low,41.59702878365831,6.62898253e-07,2.1996775e-07,2.723427294e-06,61.931290622098416
310M700US37140,659,Illinois,Massac,577344.9227702002,Relatively High,92.54100897554936,0.000133296169412,1.40805628e-07,2.723427292e-06,95.41937480656144
310M700US44100,660,Illinois,Menard,39991.84885234813,Relatively Low,48.2513153822346,2.767307751e-06,2.28470222e-07,2.006735896e-06,63.66450015475085
310M700US19340,661,Illinois,Mercer,27859.58019487755,Relatively Low,38.71866295264624,8.8632305e-08,1.53732888e-07,3.798464384e-06,55.02940266171464
310M700US41180,662,Illinois,Monroe,71500.85132569556,Relatively Low,66.04766326214794,1.1238570938e-05,2.530559e-08,2.651758149e-06,66.01671309192201
310M700US37900,667,Illinois,Peoria,832503.0039623624,Relatively High,96.06932838130608,1.399227787e-06,3.34062725e-07,2.651758308e-06,74.89941194676571
310M700US16580,669,Illinois,Piatt,71142.6489348434,Relatively Low,62.79789538842464,8.447189672e-06,2.27569895e-07,2.07840504e-06,68.24512534818942
310M700US19340,676,Illinois,Rock Island,373147.76504076057,Relatively High,89.1674404209223,3.231946e-09,1.94341238e-07,4.801832334e-06,62.17889198390591
310M700US41180,677,Illinois,St. Clair,835299.0218152346,Relatively High,96.19312906220983,1.2664898e-05,2.5305541e-08,2.651758152e-06,68.70937790157846
310M700US44100,679,Illinois,Sangamon,506337.9130515062,Relatively High,92.97431135871248,4.626713106e-06,1.07721559e-07,2.006735901e-06,52.05818632002476
310M700US37900,683,Illinois,Stark,19238.96754603561,Very Low,30.67161869390281,5.24373307e-07,3.05409675e-07,2.651758155e-06,73.35190343546888
310M700US37900,685,Illinois,Tazewell,63393.00868255798,Relatively Low,58.0625193438564,1.109036487e-06,2.2604358e-08,2.221743319e-06,21.57226864747756
310M700US16980,694,Illinois,Will,265090.1926789914,Relatively Moderate,88.08418446301454,3.4079842e-07,2.8551829e-08,4.206705881e-06,16.46549056019808
310M700US40420,696,Illinois,Winnebago,717025.6395830268,Relatively High,94.86227174249456,6.17818421e-07,1.76937952e-07,4.371817498e-06,56.422160321881776
310M700US37900,697,Illinois,Woodford,82953.040268771,Relatively Low,66.32621479418137,5.313649278e-06,8.178069e-08,2.436750737e-06,51.160631383472605
310M700US23060,699,Indiana,Allen,126868.54640413266,Relatively Moderate,72.73290003095016,1.083372992e-06,1.0253368e-08,3.081772991e-06,21.2627669452182
310M700US18020,700,Indiana,Bartholomew,23652.66763729433,Relatively Low,31.53822346022903,1.52347069e-07,1.891729e-08,2.866765573e-06,11.544413494274218
310M700US29200,701,Indiana,Benton,51875.45448736353,Relatively Low,47.756112658619614,9.535184545e-06,2.19272333e-07,2.651758155e-06,68.15227483751161
310M700US26900,703,Indiana,Boone,120098.43038773852,Relatively Moderate,75.17796347879914,1.698524365e-06,1.35402371e-07,2.938434712e-06,49.489322191272045
310M700US26900,704,Indiana,Brown,9630.270428672384,Very Low,17.703497369235528,1.98285346e-06,1.7498493e-08,2.651758155e-06,29.588362735995048
310M700US29200,705,Indiana,Carroll,24670.45772440664,Relatively Low,35.221293717115444,6.67267393e-07,8.74398e-08,2.651758155e-06,36.830702568864126
310M700US31140,707,Indiana,Clark,24686.945536254883,Relatively Low,34.69514082327453,7.0791552e-08,1.6079696e-08,2.436750737e-06,9.965954812751471
310M700US45460,708,Indiana,Clay,97273.87637856037,Relatively Moderate,66.07861343237388,8.246646093e-06,1.48492426e-07,2.293412458e-06,61.77653977096874
310M700US17140,712,Indiana,Dearborn,36836.215242854814,Relatively Low,46.33240482822655,1.582156923e-06,4.2435786e-08,3.655126105e-06,28.0099040544723
310M700US34620,715,Indiana,Delaware,193573.70410462,Relatively Moderate,80.22284122562675,2.197215996e-06,9.6892751e-08,2.938434712e-06,43.14453729495512
310M700US21140,717,Indiana,Elkhart,578513.7307291655,Relatively High,92.16960693283812,2.015577659e-06,1.57552907e-07,5.733531146e-06,53.41999380996596
310M700US31140,719,Indiana,Floyd,104224.6608612352,Relatively Moderate,70.6901887960384,6.606194724e-06,1.5133832e-08,2.293412458e-06,55.36985453419994
310M700US17140,721,Indiana,Franklin,54512.52717935416,Relatively Low,52.61528938409161,3.878099864e-06,1.32341319e-07,4.013471802e-06,52.80099040544724
310M700US26900,726,Indiana,Hamilton,332568.654723614,Relatively High,91.14825131538224,1.1816554e-08,1.01619227e-07,3.081772987e-06,42.77313525224389
310M700US26900,727,Indiana,Hancock,78284.12963921875,Relatively Low,65.27390900649954,8.3667673e-08,9.2166275e-08,2.795096432e-06,39.30671618693904
310M700US31140,728,Indiana,Harrison,61324.02704504413,Relatively Low,54.25564840606624,6.81263831e-06,1.5606764e-08,2.365081598e-06,55.61745589600744
310M700US26900,729,Indiana,Hendricks,203940.1867423156,Relatively Moderate,84.46301454658001,1.22784195e-06,9.2166275e-08,2.795096433e-06,38.99721448467968
310M700US29020,731,Indiana,Howard,128100.99962572414,Relatively Moderate,72.26864747756113,1.98285346e-06,8.74398e-08,2.651758153e-06,39.832869080779936
310M700US16980,734,Indiana,Jasper,10568.626717185736,Very Low,18.477251624883937,1.64307779e-07,1.9695511e-08,2.938434712e-06,14.515629835964097
310M700US26900,738,Indiana,Johnson,212540.37096821217,Relatively Moderate,84.67966573816157,2.036444094e-06,8.9803038e-08,2.723427291e-06,40.947075208913645
310M700US16980,742,Indiana,Lake,244515.435694194,Relatively Moderate,83.16310739709068,7.7177436e-08,3.5552029e-08,5.303679594e-06,19.312906220984217
310M700US33140,743,Indiana,LaPorte,86968.72645304723,Relatively Low,62.20984215413184,4.28803229e-07,5.1400479e-08,7.668597907e-06,25.96719281956051
310M700US26900,745,Indiana,Madison,171803.99730324454,Relatively Moderate,76.8492726709997,1.3022726e-08,9.9255989e-08,3.010103851e-06,42.123181677499225
310M700US26900,746,Indiana,Marion,349243.97642204445,Relatively High,87.86753327143299,3.416726e-09,2.5416945e-08,2.795096433e-06,15.041782729805014
310M700US14020,750,Indiana,Monroe,84535.6571849581,Relatively Low,62.48839368616528,1.929262826e-06,1.7025561e-08,2.580089015e-06,28.783658310120707
310M700US26900,752,Indiana,Morgan,101636.32969101104,Relatively Moderate,68.64747756112659,2.036444094e-06,8.9803038e-08,2.723427294e-06,40.885174868461775
310M700US16980,753,Indiana,Newton,4831.732164589625,Very Low,10.368307025688642,1.56292766e-07,1.8734754e-08,2.795096408e-06,15.07273290003095
310M700US17140,755,Indiana,Ohio,13894.292874937904,Very Low,23.181677499226247,1.2119818997e-05,2.2700748e-08,3.440118687e-06,66.72856700711854
310M700US14020,757,Indiana,Owen,12652.611621165664,Very Low,19.87000928505107,1.661309656e-06,1.4660899e-08,2.221743319e-06,26.83379758588672
310M700US16980,761,Indiana,Porter,81711.70322835563,Relatively Low,65.05725781491797,1.5203203e-07,3.98714e-08,5.948538563e-06,20.4890126895698
310M700US21780,762,Indiana,Posey,158327.15583800373,Relatively Moderate,79.88238935314143,2.3216069474e-05,1.57773202e-07,2.436750737e-06,76.23026926648096
310M700US43780,768,Indiana,St. Joseph,181886.78341635017,Relatively Moderate,79.57288765088208,3.96743174e-07,4.7557453e-08,7.095244787e-06,23.986381925100588
310M700US26900,770,Indiana,Shelby,72942.07204976254,Relatively Low,58.40297121634169,2.036444094e-06,8.9803038e-08,2.723427291e-06,41.22562674094708
310M700US45460,774,Indiana,Sullivan,104031.21328581408,Relatively Moderate,66.20241411327761,1.4482310718e-05,1.34571261e-07,2.07840504e-06,68.05942432683379
310M700US29200,776,Indiana,Tippecanoe,833252.0313249464,Relatively High,96.34787991333953,9.277476854e-06,2.13346053e-07,2.580089015e-06,67.7189724543485
310M700US26900,777,Indiana,Tipton,22077.670315099156,Relatively Low,34.10708758898174,1.98285346e-06,8.74398e-08,2.651758155e-06,40.29712163416898
310M700US21780,779,Indiana,Vanderburgh,1329446.793736184,Very High,98.39059114825132,2.3587975728e-05,1.67053979e-07,2.580089015e-06,76.57072113896625
310M700US45460,780,Indiana,Vermillion,68325.61197734153,Relatively Low,56.515010832559575,8.504353783e-06,1.95567215e-07,2.365081598e-06,65.73816155988858
310M700US45460,781,Indiana,Vigo,410688.98384136806,Relatively High,90.12689569792632,8.246646093e-06,1.48492426e-07,2.293412457e-06,61.86939028164655
310M700US29200,783,Indiana,Warren,36106.747620386566,Relatively Low,46.08480346641906,9.277476854e-06,2.13346053e-07,2.580089015e-06,67.81182296502631
310M700US21780,784,Indiana,Warrick,431373.8384493864,Relatively High,92.44815846487155,2.6968647059e-05,1.71694367e-07,2.651758151e-06,78.58248220365213
310M700US31140,785,Indiana,Washington,51852.752550017234,Relatively Low,49.11792014856081,7.844856235e-06,1.7971425e-08,2.723427294e-06,58.867223769730735
310M700US23060,787,Indiana,Wells,21125.12933633501,Relatively Low,31.847725162488395,1.058178271e-06,4.3699239e-08,3.010103851e-06,26.36954503249768
310M700US23060,789,Indiana,Whitley,26521.96984424664,Relatively Low,36.67595171773444,1.108567713e-06,4.5780156e-08,3.15344213e-06,27.14329928814608
310M700US16300,795,Iowa,Benton,276615.0660493637,Relatively Moderate,89.22934076137419,5.42440264e-07,1.094374098e-06,3.011540734e-06,94.92417208294644
310M700US47940,796,Iowa,Black Hawk,1659514.141236297,Very High,98.97864438254408,1.2574851053e-05,8.13204368e-07,3.506588526e-06,89.63169297431136
310M700US11180,797,Iowa,Boone,283422.62330413033,Relatively Moderate,88.45558650572578,1.6905644941e-05,6.40996385e-07,2.764016838e-06,85.48437016403592
310M700US47940,798,Iowa,Bremer,227390.305121236,Relatively Moderate,86.8461776539771,1.3044843703e-05,6.42204121e-07,3.547842509e-06,84.71061590838748
310M700US19780,814,Iowa,Dallas,852965.7731707699,Relatively High,97.4620860414732,1.1006020303e-05,6.40996385e-07,2.764016838e-06,84.83441658929124
310M700US20220,820,Iowa,Dubuque,34744.64503417623,Relatively Low,43.91829155060353,1.33194263e-07,2.7980507e-08,3.300318613e-06,16.40359021974621
310M700US47940,827,Iowa,Grundy,242334.8516178619,Relatively Moderate,87.96038378211081,2.2416488954e-05,1.480339087e-06,3.547842509e-06,94.3670690188796
310M700US19780,828,Iowa,Guthrie,168433.4103514778,Relatively Moderate,78.0563293098112,2.420479595e-05,5.2517682e-07,2.392730994e-06,84.74156607861343
310M700US36540,832,Iowa,Harrison,131691.74960483,Relatively Moderate,74.71371092541011,1.6444239462e-05,4.70847107e-07,2.145207098e-06,81.8012999071495
310M700US19780,839,Iowa,Jasper,353014.8429125232,Relatively High,89.84834416589291,1.2292434167e-05,5.54892393e-07,2.392730994e-06,82.76075518415351
310M700US26980,841,Iowa,Johnson,35620.606121394405,Relatively Low,43.70164035902199,8.9485243e-08,1.8544239e-08,2.599000907e-06,11.173011451562983
310M700US16300,842,Iowa,Jones,36188.03714495623,Relatively Low,44.63014546580006,7.36025677e-07,1.33686992e-07,3.217810648e-06,48.00371402042711
310M700US16300,846,Iowa,Linn,34232.123994343034,Relatively Low,43.639740018570095,8.8060633e-08,1.1652176e-08,3.176556665e-06,8.913649025069638
310M700US19780,850,Iowa,Madison,104560.99861159064,Relatively Moderate,73.13525224388732,1.9788130235e-05,1.47058909e-07,2.351477012e-06,75.02321262766945
310M700US36540,854,Iowa,Mills,130463.8051238492,Relatively Moderate,75.42556484060661,2.8705983556e-05,2.48279766e-07,2.145207098e-06,81.67749922624574
310M700US19780,866,Iowa,Polk,762139.1787377478,Relatively High,95.85267718972456,2.561320276e-06,8.6054228e-08,2.599000908e-06,42.03033116682142
310M700US36540,867,Iowa,Pottawattamie,563593.1850928859,Relatively High,93.46951408232744,1.6128024033e-05,2.43504233e-07,2.103953115e-06,74.52800990405446
310M700US19340,871,Iowa,Scott,622359.8939139965,Relatively High,94.83132157226864,5.15021296e-07,2.96788808e-07,2.764016838e-06,73.90900649953576
310M700US11180,874,Iowa,Story,885587.4109813821,Relatively High,97.2763850201176,6.075174613e-06,7.17533266e-07,3.094048699e-06,87.83658310120705
310M700US19780,880,Iowa,Warren,153833.9372178436,Relatively Moderate,79.97523986381923,8.781743406e-06,1.41898948e-07,2.269017185e-06,61.90034045187248
310M700US26980,881,Iowa,Washington,34914.03629148744,Relatively Low,41.751779634788,4.47109024e-07,1.10076113e-07,2.351477012e-06,42.58743423088827
310M700US43580,886,Iowa,Woodbury,196971.35415716196,Relatively Moderate,80.25379139585267,5.13536143e-07,1.33748219e-07,3.160466115e-06,49.21077065923864
310M700US48620,896,Kansas,Butler,477785.1528448544,Relatively High,92.10770659238624,3.4761648408e-05,1.7591049e-08,2.140337572e-06,85.88672237697307
310M700US27900,899,Kansas,Cherokee,277002.72483934724,Relatively Moderate,84.21541318477252,3.0087854489e-05,4.00312068e-07,1.23761948e-06,84.67966573816157
310M700US41140,910,Kansas,Doniphan,87301.51410307891,Relatively Low,63.26214794181369,2.2633563884e-05,1.95759161e-07,1.691413289e-06,79.23243577839676
310M700US29940,911,Kansas,Douglas,303533.87462654087,Relatively High,88.0532342927886,4.118566444e-06,1.40598442e-07,1.650159307e-06,53.82234602290312
310M700US31740,919,Kansas,Geary,445956.035736885,Relatively High,90.6839987619932,1.42414875e-07,9.16908594e-07,2.035930861e-06,93.99566697616837
310M700US48620,928,Kansas,Harvey,400809.6530496937,Relatively High,89.10554008047043,6.20924517e-06,7.08464285e-07,2.349150994e-06,87.12472918601051
310M700US45820,931,Kansas,Jackson,22458.62507084997,Relatively Low,30.331166821417515,3.01743362e-07,1.25231336e-07,1.526397359e-06,47.16805942432684
310M700US45820,932,Kansas,Jefferson,123289.00911978444,Relatively Moderate,73.53760445682451,2.4941097209e-05,8.7524733e-08,1.567651341e-06,77.74682760755182
310M700US28140,934,Kansas,Johnson,8794371.660265077,Very High,100.0,4.0062478514e-05,6.65694786e-07,1.691413288e-06,89.81739399566698
310M700US28140,940,Kansas,Leavenworth,1270983.6376882985,Very High,98.42154131847724,4.0062477919e-05,6.65694757e-07,1.691413289e-06,89.56979263385949
310M700US28140,942,Kansas,Linn,86007.8026000147,Relatively Low,59.76477870628288,3.908926e-08,6.3322187e-07,1.608905324e-06,87.71278242030331
310M700US28140,949,Kansas,Miami,262809.1684804387,Relatively Moderate,87.4651810584958,6.47119993e-07,6.98167703e-07,1.773921254e-06,89.07458991024451
310M700US45820,958,Kansas,Osage,383774.6752136352,Relatively High,89.60074280408541,3.2365575645e-05,1.264621775e-06,1.608905324e-06,94.02661714639432
310M700US31740,963,Kansas,Pottawatomie,24245.02634980588,Relatively Low,35.25224388734138,2.0040988e-07,7.9488401e-08,1.774914084e-06,34.849891674404205
310M700US31740,969,Kansas,Riley,22737.85679267993,Relatively Low,30.269266480965644,6.485693e-08,2.2963564e-08,1.82711744e-06,13.09192200557103
310M700US48620,975,Kansas,Sedgwick,443574.8942477864,Relatively High,90.71494893221912,2.287109684e-06,2.8052177e-08,1.774914083e-06,31.44537294955122
310M700US45820,977,Kansas,Shawnee,1585738.8054054603,Very High,98.88579387186628,2.620289346e-06,6.65614175e-07,1.443889393e-06,87.03187867533272
310M700US48620,984,Kansas,Sumner,23049.746526136776,Relatively Low,29.309811203961623,2.773038824e-06,1.6303901e-08,1.567651341e-06,39.275766016713085
310M700US45820,987,Kansas,Wabaunsee,20581.853507962867,Relatively Low,30.052615289384093,5.32475483e-07,2.37084535e-07,1.82711744e-06,65.98576292169608
310M700US28140,993,Kansas,Wyandotte,3446188.3763975697,Very High,99.5976477870628,3.9085344892e-05,6.49458328e-07,1.650159307e-06,89.19839059114824
310M700US14540,995,Kentucky,Allen,27302.36775412151,Relatively Low,32.15722686474776,2.45296525e-07,8.527215e-08,3.732539294e-06,36.892602909316
310M700US37140,997,Kentucky,Ballard,78420.65443020158,Relatively Low,57.195914577530175,2.6242377709e-05,2.54733721e-07,6.220898824e-06,80.71804394924173
310M700US17140,1001,Kentucky,Boone,65871.06662460516,Relatively Low,60.50758279170535,1.079534474e-06,2.494402e-08,7.620601059e-06,21.9436706901888
310M700US30460,1002,Kentucky,Bourbon,38148.1714128064,Relatively Low,43.51593933766636,6.722439827e-06,1.8326219e-08,5.598808941e-06,57.350665428659845
310M700US26580,1003,Kentucky,Boyd,143231.31135214004,Relatively Moderate,72.64004952027237,4.32879307e-07,2.05075263e-07,4.665674118e-06,61.46703806870938
310M700US17140,1005,Kentucky,Bracken,42941.90013276809,Relatively Low,45.74435159393377,1.1597456347e-05,2.73433684e-07,6.220898824e-06,74.34230888269886
310M700US31140,1008,Kentucky,Bullitt,19812.92551479949,Very Low,30.919220055710305,2.92885748e-07,1.6799034e-08,5.132241529e-06,11.3587124729186
310M700US14540,1009,Kentucky,Butler,31997.16437515952,Relatively Low,35.530795419374805,4.712345907e-06,9.9484175e-08,4.354629176e-06,49.76787372330548
