,STATE,COUNTY,WNTW_RISKV,WNTW_RISKR,WNTW_EALS,WNTW_ALRB,WNTW_ALRP,WNTW_ALRA,WNTW_ALR_NPCTL
672,Illinois,Pulaski,140486.11845564062,Relatively Moderate,68.80222841225627,9.5764111881e-05,1.33394796e-07,2.580089015e-06,92.78861033735683
673,Illinois,Putnam,12618.62953151034,Very Low,23.150727329000308,6.27946563e-07,1.7983852e-07,4.443486638e-06,53.94614670380688
674,Illinois,Randolph,133214.08056380367,Relatively Moderate,73.04240173320953,1.1295717915e-05,2.2569762e-08,2.365081595e-06,69.42123181677499
675,Illinois,Richland,42202.2425468326,Relatively Low,46.17765397709688,5.715714e-09,2.17315906e-07,1.648390204e-06,65.4905601980811
676,Illinois,Rock Island,373147.76504076057,Relatively High,89.1674404209223,3.231946e-09,1.94341238e-07,4.801832334e-06,62.17889198390591
677,Illinois,St. Clair,835299.0218152346,Relatively High,96.19312906220983,1.2664898e-05,2.5305541e-08,2.651758152e-06,68.70937790157846
678,Illinois,Saline,136592.00590067607,Relatively Moderate,70.47353760445682,1.3172149344e-05,1.43852037e-07,2.221743319e-06,68.09037449705974
679,Illinois,Sangamon,506337.9130515062,Relatively High,92.97431135871248,4.626713106e-06,1.07721559e-07,2.006735901e-06,52.05818632002476
680,Illinois,Schuyler,30692.680985340376,Relatively Low,37.48065614360879,2.434903376e-06,3.14657937e-07,2.221743319e-06,74.77561126586195
681,Illinois,Scott,21000.11249383799,Relatively Low,32.43577839678118,1.848484258e-06,3.66893476e-07,2.006735901e-06,77.1278242030331
682,Illinois,Shelby,74109.09889909888,Relatively Low,61.52893840916125,1.1397725251e-05,3.8003973e-08,2.0067359e-06,66.82141751779635
683,Illinois,Stark,19238.967546035612,Very Low,30.671618693902815,5.24373307e-07,3.05409675e-07,2.651758155e-06,73.35190343546888
684,Illinois,Stephenson,121830.07750557932,Relatively Moderate,70.31878675332715,5.7422827e-08,2.05944025e-07,5.088508892e-06,63.38594862271742
685,Illinois,Tazewell,63393.00868255798,Relatively Low,58.062519343856394,1.109036487e-06,2.2604358e-08,2.221743319e-06,21.57226864747756
686,Illinois,Union,190517.61732955367,Relatively Moderate,76.72547199009595,3.3698032214e-05,2.49851551e-07,2.580089015e-06,82.48220365212009
687,Illinois,Vermilion,96313.8938540646,Relatively Moderate,64.59300526152893,4.8826658e-08,9.7016863e-08,2.221743318e-06,41.194676570721136
688,Illinois,Wabash,27124.595919663425,Relatively Low,34.44753946146704,1.641575193e-06,1.48492426e-07,2.293412458e-06,51.5010832559579
689,Illinois,Warren,60143.83268897388,Relatively Low,51.81058495821726,1.96990927e-07,2.58260984e-07,3.296780409e-06,70.90683998761993
690,Illinois,Washington,64153.29368433004,Relatively Low,58.1553698545342,1.3007216576e-05,2.5989517e-08,2.723427292e-06,71.68059424326833
691,Illinois,Wayne,98342.21418028856,Relatively Moderate,63.354998452491486,1.3876878223e-05,1.53132814e-07,2.365081598e-06,69.20458062519343
692,Illinois,White,43772.923774652365,Relatively Low,44.01114206128135,2.676139389e-06,1.48492423e-07,2.293412458e-06,52.42958836273599
693,Illinois,Whiteside,133661.05915531403,Relatively Moderate,74.37325905292478,8.318953e-09,2.03042852e-07,5.01683975e-06,63.726400495202725
694,Illinois,Will,265090.1926789914,Relatively Moderate,88.08418446301454,3.4079842e-07,2.8551829e-08,4.206705881e-06,16.46549056019808
695,Illinois,Williamson,237978.88730088584,Relatively Moderate,83.25595790776849,6.939048333e-06,1.4849242e-07,2.293412458e-06,59.548127514701335
696,Illinois,Winnebago,717025.6395830268,Relatively High,94.86227174249457,6.17818421e-07,1.76937952e-07,4.371817498e-06,56.422160321881776
697,Illinois,Woodford,82953.040268771,Relatively Low,66.32621479418137,5.313649278e-06,8.178069e-08,2.436750737e-06,51.160631383472605
698,Indiana,Adams,31317.545546397538,Relatively Low,36.397400185701024,1.058178271e-06,4.3699239e-08,3.010103851e-06,26.33859486227174
699,Indiana,Allen,126868.54640413266,Relatively Moderate,72.73290003095016,1.083372992e-06,1.0253368e-08,3.081772991e-06,21.2627669452182
700,Indiana,Bartholomew,23652.66763729433,Relatively Low,31.53822346022903,1.52347069e-07,1.891729e-08,2.866765573e-06,11.544413494274218
701,Indiana,Benton,51875.45448736353,Relatively Low,47.756112658619614,9.535184545e-06,2.19272333e-07,2.651758155e-06,68.15227483751161
702,Indiana,Blackford,22204.175397898296,Relatively Low,29.835964097802535,2.25080663e-06,9.9255989e-08,3.010103851e-06,43.88734138037759
703,Indiana,Boone,120098.43038773852,Relatively Moderate,75.17796347879914,1.698524365e-06,1.35402371e-07,2.938434712e-06,49.489322191272045
704,Indiana,Brown,9630.270428672384,Very Low,17.703497369235528,1.98285346e-06,1.7498493e-08,2.651758155e-06,29.588362735995048
705,Indiana,Carroll,24670.45772440664,Relatively Low,35.221293717115444,6.67267393e-07,8.74398e-08,2.651758155e-06,36.830702568864126
706,Indiana,Cass,11926.235952489553,Very Low,19.220055710306408,1.60300272e-07,1.9215132e-08,2.866765573e-06,12.565769111730116
707,Indiana,Clark,24686.945536254883,Relatively Low,34.69514082327453,7.0791552e-08,1.6079696e-08,2.436750737e-06,9.965954812751471
708,Indiana,Clay,97273.87637856035,Relatively Moderate,66.07861343237388,8.246646093e-06,1.48492426e-07,2.293412458e-06,61.77653977096874
709,Indiana,Clinton,42927.54097930267,Relatively Low,43.17548746518106,1.17357602e-07,8.9803038e-08,2.723427294e-06,38.59486227174249
710,Indiana,Crawford,19445.193825007947,Very Low,25.595790776849277,7.019081895e-06,1.6079696e-08,2.436750737e-06,56.85546270504488
711,Indiana,Daviess,227469.58059246736,Relatively Moderate,81.02754565150109,1.5481090768e-05,1.43852037e-07,2.221743319e-06,70.75208913649024
712,Indiana,Dearborn,36836.215242854814,Relatively Low,46.33240482822655,1.582156923e-06,4.2435786e-08,3.655126105e-06,28.0099040544723
713,Indiana,Decatur,22188.150385002216,Relatively Low,32.6214794181368,2.512283454e-06,1.9390222e-08,2.938434712e-06,37.10925410089755
714,Indiana,DeKalb,35169.507146470816,Relatively Low,42.49458372021046,1.108567713e-06,4.5780156e-08,3.153442129e-06,27.174249458372017
715,Indiana,Delaware,193573.70410462,Relatively Moderate,80.22284122562675,2.197215996e-06,9.6892751e-08,2.938434712e-06,43.14453729495512
716,Indiana,Dubois,13145.834023330292,Very Low,22.87217579696689,3.69133347e-07,1.6079696e-08,2.436750737e-06,13.741875580315693
717,Indiana,Elkhart,578513.7307291655,Relatively High,92.16960693283811,2.015577659e-06,1.57552907e-07,5.733531146e-06,53.41999380996596
718,Indiana,Fayette,52503.40047777206,Relatively Low,48.18941504178273,3.218287988e-06,1.06345702e-07,3.225111269e-06,47.19900959455277
719,Indiana,Floyd,104224.6608612352,Relatively Moderate,70.6901887960384,6.606194724e-06,1.5133832e-08,2.293412458e-06,55.36985453419994
720,Indiana,Fountain,80678.76134050528,Relatively Low,58.99102445063448,8.762061474e-06,2.01493495e-07,2.436750737e-06,66.20241411327761
721,Indiana,Franklin,54512.52717935416,Relatively Low,52.61528938409161,3.878099864e-06,1.32341319e-07,4.013471802e-06,52.80099040544724
722,Indiana,Fulton,7495.910473854369,Very Low,14.391829155060352,1.8835282e-07,2.2577781e-08,3.368449548e-06,15.258433921386567
723,Indiana,Gibson,77060.65553970977,Relatively Low,60.41473228102755,1.297190111e-06,1.6241359e-07,2.508419875e-06,53.2033426183844
724,Indiana,Grant,125395.5142376219,Relatively Moderate,69.42123181677499,2.197215996e-06,9.6892751e-08,2.93843471e-06,43.17548746518106
725,Indiana,Greene,47260.34780155788,Relatively Low,46.363354998452486,5.986863969e-06,1.3715035e-08,2.07840504e-06,54.224698235840286
726,Indiana,Hamilton,332568.654723614,Relatively High,91.14825131538224,1.1816554e-08,1.01619227e-07,3.081772987e-06,42.77313525224389
727,Indiana,Hancock,78284.12963921875,Relatively Low,65.27390900649954,8.3667673e-08,9.2166275e-08,2.795096432e-06,39.306716186939035
728,Indiana,Harrison,61324.02704504413,Relatively Low,54.25564840606624,6.81263831e-06,1.5606764e-08,2.365081598e-06,55.617455896007435
729,Indiana,Hendricks,203940.1867423156,Relatively Moderate,84.46301454658001,1.22784195e-06,9.2166275e-08,2.795096433e-06,38.997214484679674
730,Indiana,Henry,66316.96181931408,Relatively Low,56.39121015165584,1.3572625e-07,1.06345702e-07,3.225111269e-06,43.39213865676261
731,Indiana,Howard,128100.99962572414,Relatively Moderate,72.26864747756113,1.98285346e-06,8.74398e-08,2.651758153e-06,39.832869080779936
732,Indiana,Huntington,24675.862658422757,Relatively Low,35.12844320643764,9.57399388e-07,3.9537407e-08,2.723427294e-06,24.23398328690808
733,Indiana,Jackson,19057.848863799503,Very Low,26.895697926338595,7.24408306e-07,1.7971425e-08,2.723427294e-06,17.301145156298357
734,Indiana,Jasper,10568.626717185736,Very Low,18.477251624883937,1.64307779e-07,1.9695511e-08,2.938434712e-06,14.515629835964097
735,Indiana,Jay,45459.58857854353,Relatively Low,45.12534818941504,2.411578513e-06,1.06345701e-07,3.225111269e-06,45.89910244506345
736,Indiana,Jefferson,78092.8589405929,Relatively Low,58.96007428040855,9.083517746e-06,2.0809019e-08,3.15344213e-06,62.921696069328384
737,Indiana,Jennings,18069.462988574207,Very Low,26.400495202723615,2.143625362e-06,1.891729e-08,2.866765573e-06,30.269266480965644
738,Indiana,Johnson,212540.37096821217,Relatively Moderate,84.67966573816157,2.036444094e-06,8.9803038e-08,2.723427291e-06,40.947075208913645
739,Indiana,Knox,253089.35088831867,Relatively Moderate,82.88455586505727,1.5481090768e-05,1.43852037e-07,2.221743319e-06,71.15444134942742
740,Indiana,Kosciusko,95104.2772449703,Relatively Moderate,64.28350355926958,1.461293803e-06,6.0346569e-08,4.15681008e-06,32.6214794181368
741,Indiana,LaGrange,55424.932443774574,Relatively Low,48.808418446301445,1.461293803e-06,6.0346569e-08,4.15681008e-06,33.30238316310739
742,Indiana,Lake,244515.43569419396,Relatively Moderate,83.16310739709068,7.7177436e-08,3.5552029e-08,5.303679594e-06,19.312906220984217
743,Indiana,LaPorte,86968.72645304723,Relatively Low,62.20984215413184,4.28803229e-07,5.1400479e-08,7.668597907e-06,25.96719281956051
744,Indiana,Lawrence,84462.19372812046,Relatively Low,61.49798823893532,7.431969065e-06,1.7025561e-08,2.580089015e-06,59.08387496131229
745,Indiana,Madison,171803.99730324454,Relatively Moderate,76.8492726709997,1.3022726e-08,9.9255989e-08,3.010103851e-06,42.123181677499225
746,Indiana,Marion,349243.97642204445,Relatively High,87.86753327143299,3.416726e-09,2.5416945e-08,2.795096433e-06,15.041782729805014
747,Indiana,Marshall,24470.6620831808,Relatively Low,31.754874651810585,2.7651797e-07,3.3146103e-08,4.945170613e-06,19.808108944599194
748,Indiana,Martin,15843.48019017572,Very Low,24.295883627359952,6.399751139e-06,1.4660899e-08,2.221743319e-06,55.71030640668524
749,Indiana,Miami,27040.452365293924,Relatively Low,35.19034354688951,1.00778883e-06,4.1618323e-08,2.866765573e-06,25.100588053234286
750,Indiana,Monroe,84535.6571849581,Relatively Low,62.48839368616528,1.929262826e-06,1.7025561e-08,2.580089015e-06,28.783658310120707
751,Indiana,Montgomery,116607.75235964828,Relatively Moderate,68.95697926338596,1.53867806e-07,2.31124891e-07,2.795096433e-06,66.94521819870009
752,Indiana,Morgan,101636.32969101104,Relatively Moderate,68.64747756112659,2.036444094e-06,8.9803038e-08,2.723427294e-06,40.885174868461775
753,Indiana,Newton,4831.732164589625,Very Low,10.368307025688642,1.56292766e-07,1.8734754e-08,2.795096408e-06,15.07273290003095
754,Indiana,Noble,51115.71398096889,Relatively Low,47.8180129990715,1.284930758e-06,5.3063362e-08,3.655126105e-06,29.433611884865368
755,Indiana,Ohio,13894.292874937903,Very Low,23.181677499226247,1.2119818997e-05,2.2700748e-08,3.440118687e-06,66.72856700711854
756,Indiana,Orange,48688.50297121827,Relatively Low,47.07520891364902,7.63841265e-06,1.7498493e-08,2.651758155e-06,61.002785515320326
757,Indiana,Owen,12652.611621165663,Very Low,19.87000928505107,1.661309656e-06,1.4660899e-08,2.221743319e-06,26.83379758588672
758,Indiana,Parke,88411.67384113822,Relatively Low,60.81708449396472,9.019769164e-06,2.07419774e-07,2.508419876e-06,67.16186939028165
759,Indiana,Perry,5436.649011724572,Very Low,11.915815536985454,4.19113731e-07,1.5606764e-08,2.365081598e-06,12.287217579696687
760,Indiana,Pike,74897.79854591582,Relatively Low,61.374187558031565,1.8031561362e-05,1.6241359e-07,2.508419876e-06,73.50665428659858
761,Indiana,Porter,81711.70322835563,Relatively Low,65.05725781491797,1.5203203e-07,3.98714e-08,5.948538563e-06,20.489012689569797
762,Indiana,Posey,158327.15583800373,Relatively Moderate,79.88238935314143,2.3216069474e-05,1.57773202e-07,2.436750737e-06,76.23026926648096
763,Indiana,Pulaski,4734.933234682225,Very Low,10.70875889817394,1.763303e-07,2.1136646e-08,3.15344213e-06,16.496440730424016
764,Indiana,Putnam,152604.95443662387,Relatively Moderate,77.31352522438874,3.0713187e-06,3.06539211e-07,2.508419876e-06,73.1043020736614
765,Indiana,Randolph,50474.0344238392,Relatively Low,48.34416589291241,2.357987838e-06,1.03982462e-07,3.15344213e-06,45.12534818941504
766,Indiana,Ripley,40608.665261988135,Relatively Low,42.123181677499225,3.790460632e-06,2.4592477e-08,3.726795242e-06,44.97059733828536
767,Indiana,Rush,30075.896184435085,Relatively Low,37.66635716496441,2.197215996e-06,9.6892751e-08,2.938434712e-06,43.299288146084805
768,Indiana,St. Joseph,181886.78341635017,Relatively Moderate,79.57288765088208,3.96743174e-07,4.7557453e-08,7.095244787e-06,23.986381925100588
769,Indiana,Scott,50537.651400637405,Relatively Low,45.65150108325596,8.464186991e-06,1.9390222e-08,2.938434712e-06,59.702878365831005
770,Indiana,Shelby,72942.07204976254,Relatively Low,58.40297121634169,2.036444094e-06,8.9803038e-08,2.723427291e-06,41.22562674094708
771,Indiana,Spencer,62696.98396500119,Relatively Low,57.59826679046734,1.0924535046e-05,1.6552628e-08,2.508419876e-06,69.04982977406375
772,Indiana,Starke,12390.351854589844,Very Low,20.581863200247604,2.96555504e-07,3.5547995e-08,5.30351631e-06,20.612813370473535
773,Indiana,Steuben,44330.571301119766,Relatively Low,48.90126895697927,1.310125479e-06,8.3407723e-08,3.726795245e-06,37.202104611575365
774,Indiana,Sullivan,104031.21328581408,Relatively Moderate,66.20241411327761,1.4482310718e-05,1.34571261e-07,2.07840504e-06,68.05942432683379
775,Indiana,Switzerland,25220.498861222735,Relatively Low,28.257505416279788,8.385518824e-06,2.2227815e-08,3.368449548e-06,59.91952955741257
776,Indiana,Tippecanoe,833252.0313249464,Relatively High,96.34787991333953,9.277476854e-06,2.13346053e-07,2.580089015e-06,67.7189724543485
777,Indiana,Tipton,22077.670315099153,Relatively Low,34.10708758898174,1.98285346e-06,8.74398e-08,2.651758155e-06,40.29712163416898
778,Indiana,Union,15884.086495254429,Very Low,23.274528009904056,3.393982477e-06,1.06345702e-07,3.225111269e-06,48.09656453110492
779,Indiana,Vanderburgh,1329446.793736184,Very High,98.39059114825133,2.3587975728e-05,1.67053979e-07,2.580089015e-06,76.57072113896625
780,Indiana,Vermillion,68325.61197734153,Relatively Low,56.515010832559575,8.504353783e-06,1.95567215e-07,2.365081598e-06,65.73816155988858
781,Indiana,Vigo,410688.98384136806,Relatively High,90.12689569792633,8.246646093e-06,1.48492426e-07,2.293412457e-06,61.86939028164655
782,Indiana,Wabash,24487.853791382124,Relatively Low,33.209532652429594,1.00778883e-06,4.1618323e-08,2.866765573e-06,25.75054162797895
783,Indiana,Warren,36106.747620386566,Relatively Low,46.08480346641906,9.277476854e-06,2.13346053e-07,2.580089015e-06,67.81182296502631
784,Indiana,Warrick,431373.8384493864,Relatively High,92.44815846487155,2.6968647059e-05,1.71694367e-07,2.651758151e-06,78.58248220365213
785,Indiana,Washington,51852.752550017234,Relatively Low,49.11792014856081,7.844856235e-06,1.7971425e-08,2.723427294e-06,58.867223769730735
786,Indiana,Wayne,189387.1886354692,Relatively Moderate,78.11822965026307,2.067461755e-06,1.69796225e-07,3.368449548e-06,55.09130300216651
787,Indiana,Wells,21125.129336335012,Relatively Low,31.847725162488395,1.058178271e-06,4.3699239e-08,3.010103851e-06,26.36954503249768
788,Indiana,White,7480.456365167043,Very Low,15.165583410708756,1.56292766e-07,1.8734754e-08,2.795096433e-06,14.051377282575054
789,Indiana,Whitley,26521.96984424664,Relatively Low,36.67595171773444,1.108567713e-06,4.5780156e-08,3.15344213e-06,27.14329928814608
790,Iowa,Adair,92195.6307400232,Relatively Moderate,67.00711853915196,2.5136155059e-05,2.72153047e-07,2.351477012e-06,82.20365212008667
791,Iowa,Adams,95006.91588646937,Relatively Moderate,67.68802228412257,5.7118772755e-05,2.53054588e-07,2.186461081e-06,90.5292479108635
792,Iowa,Allamakee,42797.41844964909,Relatively Low,45.93005261528938,7.39745271e-07,2.20167101e-07,3.135302682e-06,62.70504487774682
793,Iowa,Appanoose,79286.0854614183,Relatively Low,58.588672237697295,1.4428773319e-05,1.26419062e-07,2.02144515e-06,69.97833488084184
794,Iowa,Audubon,66895.04761627778,Relatively Low,62.17889198390591,2.3360403721e-05,4.79902956e-07,2.186461081e-06,83.4416589291241
795,Iowa,Benton,276615.0660493637,Relatively Moderate,89.22934076137419,5.42440264e-07,1.094374098e-06,3.011540734e-06,94.92417208294643
796,Iowa,Black Hawk,1659514.141236297,Very High,98.97864438254409,1.2574851053e-05,8.13204368e-07,3.506588526e-06,89.63169297431136
797,Iowa,Boone,283422.62330413033,Relatively Moderate,88.45558650572578,1.6905644941e-05,6.40996385e-07,2.764016838e-06,85.48437016403592
798,Iowa,Bremer,227390.305121236,Relatively Moderate,86.8461776539771,1.3044843703e-05,6.42204121e-07,3.547842509e-06,84.71061590838748
799,Iowa,Buchanan,97088.35193161906,Relatively Moderate,68.70937790157846,1.4621675765e-05,1.21911991e-07,3.135302682e-06,68.92602909316001
800,Iowa,Buena Vista,31919.619952448214,Relatively Low,34.97369235530795,1.558721728e-06,5.8624079e-08,2.764016838e-06,33.54998452491489
801,Iowa,Butler,227717.65497375245,Relatively Moderate,84.74156607861343,1.5588752105e-05,1.008893211e-06,3.506588526e-06,90.9625502940266
802,Iowa,Calhoun,175216.7755421003,Relatively Moderate,79.8514391829155,3.0985121517e-05,6.79107957e-07,3.0940487e-06,88.51748684617763
803,Iowa,Carroll,265885.3428359004,Relatively Moderate,88.0222841225627,2.019802031e-05,5.88560229e-07,2.681508873e-06,84.12256267409472
804,Iowa,Cass,131879.04613572505,Relatively Moderate,74.15660786134323,2.0660946588e-05,3.27486597e-07,1.980191168e-06,80.87279480037141
805,Iowa,Cedar,79463.90655368542,Relatively Low,65.86196224079232,5.68809763e-07,3.91962664e-07,2.970286752e-06,77.56112658619622
806,Iowa,Cerro Gordo,522680.9686531125,Relatively High,93.06716186939028,1.0080458576e-05,8.21423876e-07,4.537938093e-06,89.22934076137419
807,Iowa,Cherokee,21158.263850069256,Relatively Low,33.14763231197772,2.11637066e-06,9.8210181e-08,2.80527082e-06,43.949241720829455
808,Iowa,Chickasaw,115055.10882347816,Relatively Moderate,72.57814917982049,4.932303158e-06,7.16879019e-07,3.960382336e-06,85.85577220674713
809,Iowa,Clarke,67643.39990778109,Relatively Low,52.33673785205819,1.6532272019e-05,1.26419062e-07,2.021445149e-06,71.06159083874961
810,Iowa,Clay,665341.9223016569,Relatively High,95.10987310430208,0.000135477682545,7.1283264e-08,3.341572596e-06,96.44073042401732
811,Iowa,Clayton,64491.28427779992,Relatively Low,55.74125657691117,1.088602378e-06,2.68108983e-07,3.547842509e-06,68.36892602909316
812,Iowa,Clinton,33447.721989498066,Relatively Low,40.85422469823584,1.79213486e-07,5.2949286e-08,3.176556665e-06,26.24574435159393
813,Iowa,Crawford,328597.91244947497,Relatively High,86.22717424945837,2.3884148118e-05,5.79505301e-07,2.64025489e-06,85.42246982358404
814,Iowa,Dallas,852965.7731707699,Relatively High,97.46208604147321,1.1006020303e-05,6.40996385e-07,2.764016838e-06,84.83441658929124
815,Iowa,Davis,71015.53031639155,Relatively Low,52.36768802228412,1.435445356e-05,1.28999043e-07,2.062699131e-06,70.31878675332715
816,Iowa,Decatur,50218.769540084926,Relatively Low,46.70380687093779,1.5472222099e-05,1.26419062e-07,2.02144515e-06,70.22593624264934
817,Iowa,Delaware,37462.35538443364,Relatively Low,46.58000619003405,1.315104074e-06,1.5491681e-07,3.176556665e-06,51.717734447539456
818,Iowa,Des Moines,261398.08565746085,Relatively Moderate,84.71061590838748,1.20187121e-07,5.086068e-07,2.103953116e-06,83.96781182296502
819,Iowa,Dickinson,930811.6420872632,Relatively High,97.40018570102136,0.000141261850716,7.241107e-08,3.630350474e-06,97.61683689260289
820,Iowa,Dubuque,34744.64503417623,Relatively Low,43.91829155060353,1.33194263e-07,2.7980507e-08,3.300318613e-06,16.40359021974621
821,Iowa,Emmet,251345.50712502448,Relatively Moderate,84.24636335499845,4.4012292687e-05,1.057068178e-06,4.084144277e-06,93.2528628907459
822,Iowa,Fayette,207239.243848929,Relatively Moderate,82.48220365212009,7.917187319e-06,6.9447655e-07,3.836620388e-06,85.29866914268028
823,Iowa,Floyd,144656.98182175244,Relatively Moderate,76.07551841535128,3.976160059e-06,7.09411529e-07,3.919128353e-06,87.31043020736614
824,Iowa,Franklin,139835.12524642007,Relatively Moderate,73.4447539461467,1.6989933176e-05,6.49671611e-07,3.589096491e-06,85.05106778087278
825,Iowa,Fremont,66543.38686639193,Relatively Low,60.78613432373879,2.6497834693e-05,2.29181513e-07,1.980191168e-06,81.36799752398638
826,Iowa,Greene,132523.35267609087,Relatively Moderate,73.87805632930981,2.6797151395e-05,5.70450952e-07,2.599001135e-06,85.73197152584339
827,Iowa,Grundy,242334.8516178619,Relatively Moderate,87.96038378211081,2.2416488954e-05,1.480339087e-06,3.547842509e-06,94.3670690188796
828,Iowa,Guthrie,168433.4103514778,Relatively Moderate,78.0563293098112,2.420479595e-05,5.2517682e-07,2.392730994e-06,84.74156607861343
829,Iowa,Hamilton,247103.67742027983,Relatively Moderate,86.7533271432993,2.4719188706e-05,7.27100376e-07,3.135302682e-06,88.0532342927886
830,Iowa,Hancock,234846.70970948623,Relatively Moderate,84.83441658929124,2.0434815789e-05,1.211987084e-06,4.537938093e-06,91.5815536985453
831,Iowa,Hardin,296080.63213290356,Relatively High,87.77468276075518,2.0489437876e-05,8.32338589e-07,3.589096491e-06,88.70318786753326
832,Iowa,Harrison,131691.74960483,Relatively Moderate,74.71371092541011,1.6444239462e-05,4.70847107e-07,2.145207098e-06,81.8012999071495
833,Iowa,Henry,60459.38758476135,Relatively Low,53.9770968740328,5.52630126e-07,2.24517287e-07,2.103953116e-06,64.84060662333643
834,Iowa,Howard,73121.83710556998,Relatively Low,61.03373568554628,4.93976214e-06,4.63816717e-07,4.249160214e-06,75.95171773444754
835,Iowa,Humboldt,179396.24758551916,Relatively Moderate,80.84184463014547,3.4719783307e-05,9.28938702e-07,3.589096492e-06,91.82915506035283
836,Iowa,Ida,22756.073495667464,Relatively Low,33.48808418446301,3.821061645e-06,1.63557743e-07,2.516492942e-06,56.39121015165584
837,Iowa,Iowa,33363.87339533953,Relatively Low,42.37078303930672,6.5441242e-07,1.53278568e-07,2.392730994e-06,50.69637883008357
838,Iowa,Jackson,34099.493614609884,Relatively Low,43.36118848653668,6.24794227e-07,1.42436939e-07,3.300318613e-06,50.479727638502006
839,Iowa,Jasper,353014.8429125232,Relatively High,89.84834416589291,1.2292434167e-05,5.54892393e-07,2.392730994e-06,82.76075518415351
840,Iowa,Jefferson,32367.546271013474,Relatively Low,37.29495512225317,6.16495064e-07,1.34692342e-07,2.145207098e-06,48.715567935623646
841,Iowa,Johnson,35620.606121394405,Relatively Low,43.70164035902199,8.9485243e-08,1.8544239e-08,2.599000907e-06,11.173011451562983
842,Iowa,Jones,36188.03714495623,Relatively Low,44.63014546580006,7.36025677e-07,1.33686992e-07,3.217810648e-06,48.00371402042711
843,Iowa,Keokuk,26766.987967303445,Relatively Low,37.88300835654596,1.118286155e-06,1.96155429e-07,2.268969046e-06,57.07211389662643
844,Iowa,Kossuth,520504.1527276334,Relatively High,93.19096255029405,2.9243690985e-05,1.992118513e-06,4.414176144e-06,95.20272361497987
845,Iowa,Lee,29134.914239259087,Relatively Low,38.09965954812751,3.4467204e-07,6.268734e-08,1.980191168e-06,28.752708139894768
846,Iowa,Linn,34232.123994343034,Relatively Low,43.639740018570095,8.8060633e-08,1.1652176e-08,3.176556665e-06,8.913649025069638
847,Iowa,Louisa,30942.276676150024,Relatively Low,36.21169916434541,7.83476805e-07,1.87575188e-07,2.268969046e-06,56.91736304549674
848,Iowa,Lucas,55733.03903169658,Relatively Low,51.65583410708759,1.5996146526e-05,1.1867912e-07,1.897683202e-06,71.64964407304241
849,Iowa,Lyon,471070.3074856874,Relatively High,92.32435778396781,0.000129780978068,9.8287689e-08,3.135302682e-06,95.51222531723923
850,Iowa,Madison,104560.99861159064,Relatively Moderate,73.13525224388732,1.9788130235e-05,1.47058909e-07,2.351477012e-06,75.02321262766945
851,Iowa,Mahaska,135289.94912350667,Relatively Moderate,74.8065614360879,1.7144140941e-05,1.47058909e-07,2.351477012e-06,72.82575054162798
852,Iowa,Marion,138920.27219412202,Relatively Moderate,76.04456824512535,1.1121328675e-05,1.36738986e-07,2.186461081e-06,65.89291241101826
853,Iowa,Marshall,576584.000179201,Relatively High,92.47910863509749,1.4818834477e-05,6.88831936e-07,2.970286752e-06,86.13432373878057
854,Iowa,Mills,130463.8051238492,Relatively Moderate,75.42556484060661,2.8705983556e-05,2.48279766e-07,2.145207098e-06,81.67749922624574
855,Iowa,Mitchell,112196.82879160736,Relatively Moderate,71.77344475394615,7.591639009e-06,7.46748978e-07,4.125398266e-06,87.18662952646238
856,Iowa,Monona,101917.00560311864,Relatively Moderate,68.55462705044879,1.6128016649e-05,6.00719937e-07,2.827785474e-06,83.90591148251313
857,Iowa,Monroe,39240.130938569135,Relatively Low,44.22779325286289,1.639200415e-05,1.28998944e-07,2.062698822e-06,70.16403590219747
858,Iowa,Montgomery,115561.57555727845,Relatively Moderate,72.42339832869082,2.8153909201e-05,2.43504929e-07,2.103953116e-06,82.2346022903126
859,Iowa,Muscatine,37897.20122950458,Relatively Low,41.81367997523986,2.12759305e-07,6.0615318e-08,2.805270821e-06,28.19560507582792
860,Iowa,O'Brien,736901.4003658929,Relatively High,95.48127514701329,0.000139727859645,8.5291897e-08,2.970286752e-06,97.21448467966573
861,Iowa,Osceola,339834.5785700906,Relatively High,88.67223769730732,0.000140132463148,1.89092717e-07,3.341572596e-06,96.71928195605075
862,Iowa,Page,147041.72706212723,Relatively Moderate,76.57072113896625,2.7049859413e-05,2.3395578e-07,2.02144515e-06,81.15134633240481
863,Iowa,Palo Alto,213538.59096310745,Relatively Moderate,84.30826369545032,4.8814578539e-05,1.046390722e-06,4.042890301e-06,93.28381306097184
864,Iowa,Plymouth,76005.63549653933,Relatively Low,61.652739090065,1.004422312e-06,2.22311283e-07,3.60404031e-06,62.76694521819871
865,Iowa,Pocahontas,175229.8518979223,Relatively Moderate,78.33488084184462,3.3638644161e-05,8.43519051e-07,3.25906463e-06,90.46734757041165
866,Iowa,Polk,762139.1787377478,Relatively High,95.85267718972455,2.561320276e-06,8.6054228e-08,2.599000908e-06,42.03033116682142
867,Iowa,Pottawattamie,563593.1850928859,Relatively High,93.46951408232744,1.6128024033e-05,2.43504233e-07,2.103953115e-06,74.52800990405446
868,Iowa,Poweshiek,206711.08546952743,Relatively Moderate,82.04890126895698,1.4322363418e-05,5.54892393e-07,2.392730994e-06,82.57505416279788
